@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute data81 numeric
@attribute data82 numeric
@attribute data83 numeric
@attribute data84 numeric
@attribute data85 numeric
@attribute data86 numeric
@attribute data87 numeric
@attribute data88 numeric
@attribute data89 numeric
@attribute state {1,2}

@data
2.331299,2.422551,2.452649,2.438886,2.588514,2.551708,2.543357,2.193320,1.756651,0.989631,2.374099,2.517123,2.389642,2.452360,2.073645,1.994706,2.021532,2.051977,1.822337,1.285882,2.663280,2.588813,2.338990,2.499051,2.183559,2.387655,2.291621,2.256476,1.848402,1.210054,2.351435,2.356766,1.999435,2.253330,2.270051,2.176593,2.199751,1.804344,1.731104,1.774619,2.504597,2.365597,2.266343,2.336001,2.162497,2.320033,2.259299,2.254830,1.834393,1.299852,2.488880,2.603108,2.257879,2.479747,2.346051,2.016439,2.178224,2.083941,2.124744,1.858327,2.470302,2.377706,2.268296,2.323601,2.302683,2.163858,2.227760,2.059181,1.804910,1.354824,2.249338,2.399849,2.416084,2.403386,2.680274,2.535548,2.600711,2.218157,1.711990,0.999032,2.320902,2.325531,2.362796,2.342162,2.430578,2.553292,2.460549,2.297391,1.785275,1.038174,1
2.259004,2.326641,2.525215,2.475331,2.778443,2.669341,2.721932,2.386834,1.905110,1.192544,2.130386,2.225506,2.629630,2.518039,2.918233,2.067392,2.673643,2.234466,1.975960,1.212691,2.240702,2.282147,2.621534,2.517638,2.801367,2.422716,2.659924,2.390810,1.995384,1.295585,2.009377,2.013597,2.365034,2.278970,2.749039,2.286923,2.567708,2.138013,1.915026,1.819580,2.301632,2.323892,2.293156,2.334270,2.573752,2.353292,2.480150,2.327514,1.805043,1.228665,2.318146,2.244655,2.465919,2.423652,2.899179,2.113661,2.651494,2.213437,2.232271,1.934786,2.407596,2.428415,2.351080,2.403971,2.730712,2.249056,2.556507,2.383026,1.978437,1.463614,2.273384,2.524795,2.651333,2.608373,2.947913,2.622189,2.805551,2.280701,1.873953,1.225003,2.133305,2.303682,2.392268,2.376688,2.612247,2.600903,2.604597,2.449582,1.893110,1.096008,1
2.115465,2.314402,1.861555,2.197799,2.441017,2.337621,2.403694,2.094511,1.576790,1.075700,1.923211,2.034398,2.391094,2.311361,2.612504,1.856928,2.378733,1.976361,1.743002,1.291104,2.022390,2.280599,2.331075,2.373969,2.537215,1.739554,2.308022,1.863462,1.694722,1.385947,1.656885,1.979872,2.055339,2.081295,2.341278,2.009073,2.211324,1.809997,1.824645,1.730989,1.923755,2.218557,2.014798,2.178427,2.323669,2.001032,2.198136,1.958590,1.570036,1.102639,1.733392,2.031889,2.186594,2.132646,2.463364,2.087842,2.316039,2.408528,2.133121,1.962167,2.165647,2.386761,2.133786,2.324260,2.319616,2.013715,2.198376,2.053375,1.627228,1.280257,2.012602,2.337471,2.103413,2.262167,2.328152,2.230114,2.287689,1.800682,1.569880,1.164345,1.714998,2.154097,1.853870,2.095231,2.359409,2.001727,2.210713,1.823339,1.516226,1.055614,1
1.710908,2.080406,1.792012,1.989632,2.081005,2.177920,2.118009,2.084012,1.695237,0.915342,2.197642,2.338035,2.254757,2.326340,2.134459,2.013977,2.073507,2.005097,1.832357,1.263033,2.298363,2.609530,2.307212,2.511964,2.028657,1.890981,1.952754,1.903513,1.801977,1.239414,2.160145,2.220824,1.919294,2.098244,1.930331,2.128563,2.039039,1.839769,1.876170,1.641009,2.347977,2.653645,2.190474,2.509043,1.920291,2.017389,1.962684,2.051872,1.766764,1.275685,2.130262,2.284299,2.287797,2.264901,2.077279,2.076081,2.087250,2.367308,2.284187,1.958986,2.029473,2.472353,2.179712,2.365047,2.210082,2.089511,2.154332,2.153982,1.850649,1.300819,2.225483,2.286212,1.693856,2.136984,1.920400,2.137125,2.039303,1.895100,1.732634,0.915278,2.256803,2.531729,1.983769,2.363567,2.179421,2.250098,2.161768,1.958378,1.620992,0.922665,1
2.351476,2.528920,2.035042,2.357818,2.029442,2.472923,2.342199,2.568912,2.002360,1.071360,2.711994,2.665532,2.124328,2.531278,2.060451,1.649644,1.872086,1.935237,1.916780,1.102093,2.702593,2.821298,2.201784,2.643781,2.178790,2.093152,2.123573,2.292362,1.975066,1.204003,2.570075,2.647914,2.239130,2.492190,2.104195,2.451858,2.339857,2.499177,2.103782,1.696689,2.717185,2.842552,2.016848,2.639827,2.200215,2.259466,2.183514,1.939307,1.711671,1.390295,2.564494,2.556103,2.339597,2.459409,2.096254,2.182835,2.163192,2.619814,2.341063,1.956494,2.632137,2.757675,1.951976,2.579580,1.928525,1.965017,1.946519,1.839202,1.868961,1.329100,2.492293,2.684060,2.242367,2.511948,1.893668,2.533756,2.392981,2.582564,2.006137,1.094146,2.635777,2.795523,2.134977,2.604518,2.362137,2.446754,2.325490,2.158184,1.836980,1.094602,1
2.342985,2.261587,1.823662,2.108935,1.840711,2.138087,2.027648,1.982381,1.625364,1.044064,2.708900,2.723183,2.437379,2.627120,2.308971,2.005735,2.136759,1.897583,1.674768,1.084228,2.672192,2.686425,2.283112,2.555555,2.387594,2.004357,2.174531,1.922980,1.770592,1.172691,2.469835,2.409703,2.137773,2.277930,2.040626,2.015513,1.998615,1.977705,1.906331,1.654771,2.518180,2.563381,2.130203,2.433682,2.438995,2.271263,2.293421,2.043087,1.799955,1.251314,2.684806,2.573317,2.325372,2.446005,2.130697,1.905896,2.006597,2.093866,2.237156,2.081914,2.655653,2.774071,2.472779,2.689104,2.267721,2.018703,2.129125,1.861403,1.735444,1.357043,2.228177,2.244377,1.842262,2.078745,1.358759,2.019486,1.874545,2.050533,1.673024,1.067117,2.230786,2.383570,2.073297,2.258187,2.324724,2.327160,2.272446,2.028096,1.668029,1.079372,1
2.090011,1.997001,2.106029,2.087805,2.209084,2.290786,2.230250,1.900921,1.719199,1.083436,2.262164,2.360686,2.334079,2.344445,2.300912,2.250749,2.256132,1.964983,1.763142,1.233104,2.409644,2.269448,2.206515,2.273711,2.236677,2.144943,2.168647,1.967434,1.911644,1.231841,2.000110,2.073442,2.066016,2.046632,2.029410,1.871492,1.927060,1.842001,1.849862,1.752573,2.178576,2.086638,2.138426,2.165312,2.454098,2.210607,2.305429,1.955337,1.916057,1.207830,2.171132,2.260197,2.329596,2.236242,2.417728,2.377965,2.388059,2.513458,2.393948,2.078951,2.296736,2.210813,2.247952,2.289762,2.539195,2.405547,2.457440,2.128250,1.911060,1.336766,1.715021,1.816726,1.842389,1.848486,1.930473,1.963132,1.969143,1.877291,1.745971,1.192560,2.019154,2.068462,2.245923,2.196633,2.350105,2.223594,2.255797,2.125594,1.891808,1.094566,1
2.374897,2.386341,2.048737,2.314664,2.107830,2.166314,2.120970,1.870939,1.766409,1.304721,2.575472,2.540082,2.331872,2.491569,2.590734,2.227338,2.392777,1.755752,1.688982,1.127193,2.753238,2.709252,2.295317,2.606539,2.472136,2.268734,2.330011,2.058138,1.920719,1.109533,2.428886,2.461077,2.035427,2.334308,2.173947,2.211339,2.208659,2.193656,1.927060,1.830804,2.372204,2.340569,2.168654,2.310659,2.272509,2.137548,2.171495,2.189295,1.946984,1.314884,2.471813,2.434353,2.218386,2.376646,2.587113,2.240434,2.408986,2.466079,2.327761,1.891907,2.468220,2.427995,2.207547,2.386986,2.480298,2.339797,2.377627,2.154444,1.988085,1.454244,2.322409,2.342108,2.029044,2.258584,2.012432,2.128488,2.106424,1.958962,1.840015,1.379511,2.123233,2.049960,2.203280,2.196281,2.153241,2.016113,2.087115,2.365358,2.002211,1.189637,1
1.871348,2.179660,1.969124,2.091182,1.741118,1.823477,1.757609,1.812768,1.522814,1.101374,2.324796,2.410290,2.299887,2.320973,2.107955,2.110256,2.097096,1.930012,1.638950,1.198007,2.352664,2.316436,2.130481,2.217735,2.134721,2.017243,2.077550,1.989766,1.698511,1.165605,2.207511,2.175550,1.920009,2.057150,1.908812,2.163184,2.107517,2.103411,1.848983,1.752813,1.940283,2.083703,1.989172,1.999192,2.157351,2.118950,2.087611,2.167416,1.795452,1.347624,2.332215,2.509637,2.156319,2.350224,2.089877,2.152094,2.108510,2.169665,2.253091,1.882568,2.338847,2.467765,2.303615,2.384914,2.119554,2.236420,2.178597,2.226256,1.898004,1.503442,2.086457,2.076808,2.027975,2.063169,1.847324,1.920681,1.931725,1.911560,1.649078,1.179111,1.889580,2.091832,1.649015,1.956212,2.024957,2.107548,2.030869,2.171562,1.745741,1.099144,1
1.818677,2.140862,2.035867,2.105115,1.861895,1.839378,1.820488,1.957364,1.629465,1.083532,2.527737,2.737783,2.341624,2.569093,1.928320,2.041640,1.956585,1.847269,1.596774,1.207818,2.612897,2.871349,2.471163,2.708834,2.188668,2.036764,2.073481,1.852322,1.523647,1.128200,2.320356,2.539234,2.099402,2.369984,1.511006,1.831308,1.713989,1.783973,1.830154,1.697959,2.113105,2.437562,2.210868,2.305226,2.232354,2.153653,2.150568,1.923945,1.674202,1.289706,2.395322,2.729878,2.327048,2.544393,1.790068,1.949362,1.863624,1.937451,2.035565,1.711713,2.484760,2.688047,2.339129,2.549688,2.140317,2.242249,2.171586,2.095393,1.785596,1.502424,2.202323,2.382868,2.206822,2.307702,1.725877,1.589668,1.665490,1.986543,1.708444,1.414425,1.654971,1.774010,1.975420,1.907184,2.157460,2.098624,2.089262,2.043742,1.749604,1.056706,1
2.420561,2.300646,2.226603,2.234039,2.233491,2.517990,2.433438,2.515991,1.853226,1.014278,2.368438,2.222370,2.003135,2.086454,1.716090,2.087649,1.950742,2.037634,1.844450,1.373077,2.504721,2.285676,2.084135,2.161986,1.717243,2.187284,2.053004,2.238174,2.035917,1.344811,2.095049,2.246892,2.015393,2.090689,2.038526,2.383816,2.265749,2.423621,2.161831,1.747236,2.605964,2.385232,1.983252,2.217136,1.669595,2.034035,1.934243,2.141217,1.889872,1.328966,2.173054,2.106427,1.867678,1.964184,2.056683,2.200575,2.134156,2.126922,2.233907,1.832417,2.554262,2.355503,1.890865,2.199175,1.734356,1.950320,1.887045,2.050448,1.892205,1.613959,2.482592,2.369860,2.284395,2.288836,2.322729,2.577865,2.508290,2.552216,1.944767,1.280699,2.559768,2.301267,2.210317,2.239333,2.074990,2.219061,2.151570,2.341685,1.885388,1.101956,1
2.123123,2.109866,1.986695,2.048467,2.247810,2.333677,2.344981,2.391233,1.778606,0.974524,2.014142,1.862949,1.843581,1.868309,2.318507,1.958453,2.152427,1.818080,1.812820,1.317065,1.878674,2.093542,2.125877,2.144737,2.434439,1.959906,2.236373,1.945773,1.813907,1.114089,2.135476,1.914633,1.714804,1.849135,2.206976,2.279404,2.230922,2.258521,1.939178,1.439218,1.890685,1.986764,2.015373,2.032446,2.140849,2.105524,2.145791,1.901078,1.803959,1.242007,2.142663,1.830365,1.910428,1.924537,2.399877,2.232841,2.298347,2.076154,2.210326,2.044055,1.900469,2.080234,2.066557,2.069039,2.075104,1.890177,2.006528,1.783663,1.868924,1.586169,2.289254,2.203415,1.893509,2.074598,2.062563,2.158482,2.125772,2.141035,1.607934,1.099463,1.957401,2.079916,1.965884,2.027228,2.108350,1.948696,2.058037,2.062492,1.717022,0.982430,1
2.254109,2.207905,2.344543,2.297088,2.413629,2.286381,2.350657,2.106038,1.477768,1.005680,2.301347,2.603755,2.318673,2.469352,2.400993,2.146728,2.323363,2.022063,1.710176,1.282159,2.168258,2.467783,2.431783,2.435447,2.488892,2.155558,2.381546,2.108356,1.737612,1.233885,2.408130,2.639089,2.282716,2.492198,2.063976,2.013973,2.070269,2.095942,1.808704,1.683211,2.410524,2.371917,2.317274,2.366181,2.191513,2.091000,2.188759,1.927669,1.723359,1.155891,2.852337,3.130440,2.761806,2.978487,2.368522,2.142732,2.288344,2.087448,2.068414,1.936472,2.735455,2.511559,2.129275,2.409064,2.141550,2.059928,2.137261,2.005007,1.922957,1.447447,2.267939,2.349400,2.255152,2.317816,2.094083,2.132184,2.121550,2.020478,1.506911,1.122822,2.268119,2.310389,2.378464,2.354873,2.276757,2.153618,2.228136,1.895175,1.554813,0.736171,1
1.954121,2.076690,2.229839,2.179389,2.565233,2.716904,2.644686,2.444967,1.639381,1.048353,1.607691,1.973103,2.011747,1.984227,2.621403,2.381053,2.501864,2.114341,1.683872,1.133456,2.034528,2.183359,2.226395,2.252784,2.653292,2.546680,2.571908,2.215768,1.633050,1.084386,1.813666,1.901314,2.043858,1.959541,2.406779,2.418822,2.398790,2.158691,1.787089,1.750675,2.026158,2.306111,2.085904,2.228556,2.304004,2.357505,2.315646,2.128664,1.664735,1.207428,2.091504,2.288263,2.276193,2.216125,2.406974,2.216396,2.318098,2.187170,2.113916,1.937236,2.175690,2.367407,1.764828,2.222472,2.468356,2.349771,2.391949,2.070917,1.723159,1.200678,1.905933,2.142548,2.247506,2.205807,2.391429,2.622590,2.542508,2.396969,1.705914,1.101236,1.969721,2.186120,2.222771,2.226658,2.412006,2.594550,2.514301,2.408638,1.788299,0.963014,1
2.025047,2.064011,1.844567,1.974855,2.389139,2.745242,2.646932,2.760341,2.102085,1.198284,1.626088,1.951392,2.120075,2.038974,1.985292,2.423077,2.309242,2.443470,1.955659,1.134429,1.794903,2.154977,2.352945,2.246548,2.161906,2.570447,2.437490,2.493912,1.993464,1.130420,2.077382,2.247317,1.993594,2.142207,2.126283,2.464492,2.360830,2.367337,1.996274,1.550538,1.376992,1.533834,1.584673,1.538964,2.008071,2.446139,2.317310,2.363488,1.831762,1.168056,2.087351,2.090419,1.959063,2.046113,2.289049,2.142130,2.221354,2.412479,2.217547,1.916987,1.649577,1.679734,1.563306,1.656897,1.684002,2.501187,2.339408,2.504349,1.962304,1.397820,2.238060,2.204672,1.868788,2.096660,2.368446,2.773999,2.681068,2.797448,2.120571,1.183773,1.519534,1.576331,1.460001,1.505354,2.360250,2.592394,2.504459,2.568384,1.978096,1.068021,1
2.248932,2.212631,2.266601,2.266434,2.651821,2.256736,2.476208,2.145948,1.782039,0.934874,2.366247,2.776134,2.716491,2.707602,2.112893,2.230064,2.220554,2.241542,1.877185,1.127332,2.534719,2.822535,2.826868,2.782635,2.526847,2.257446,2.426108,2.250373,1.915285,1.159170,2.375876,2.561746,2.454122,2.499627,2.078372,2.247886,2.214618,2.250147,1.987595,1.489630,2.410866,2.630980,2.619141,2.607253,2.451573,2.158179,2.321130,2.137237,1.785026,1.056031,2.305805,2.662853,2.678660,2.618866,2.005586,2.098023,2.095742,2.455615,2.204797,1.924693,2.421937,2.705864,2.632309,2.650880,2.308185,2.186526,2.261724,2.228305,1.875580,1.390669,2.383466,2.353709,2.037650,2.268224,2.375605,2.284837,2.358224,2.360747,1.903917,0.896665,2.273614,2.415373,2.469814,2.459582,2.512314,1.970830,2.302429,2.168129,1.798817,1.059733,1
